"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
camisa-cultura-azul-132xi;;;Talle;M;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;15;SIMO14145;;;;;;;;;;;;;
camisa-cultura-azul-132xi;;;Talle;L;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;26;SIMO14146;;;;;;;;;;;;;
camisa-cultura-celeste-n5r3f;"Camisa Cultura Celeste";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, NOVEDADES";Talle;S;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;0;SIMO14141;;SI;NO;"<p>Camisa de poplin con detalle en espalda &ndash; moderna, vers&aacute;til y con un giro inesperado ?</p>
<p>? Material: Confeccionada en poplin liviano y fresco, ideal para un uso c&oacute;modo durante todo el d&iacute;a.</p>
<p>? Dise&ntilde;o: Silueta amplia tipo caja cuadrada con mangas ranglan que aportan un look relajado y actual. Se destaca por su original cartera de botones en la espalda, sumando un detalle &uacute;nico.</p>
<p>? Calce: Fit holgado que brinda libertad de movimiento y un estilo descontracturado sin perder elegancia.</p>
<p>? Estilo: Perfecta para looks urbanos o m&aacute;s sofisticados. Combina f&aacute;cilmente con jeans, sastreros o faldas, adapt&aacute;ndose a distintas ocasiones con un toque distintivo.</p>
<p>&nbsp;</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">59 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">58 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">61 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">59 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">63 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">60 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Cami usa talle S, Ale usa talle M.</p>
<p>TODAS LAS MEDIDAS SON APROXIMADAS Y LINEALES. NO SON EL CONTORNO.</p>";"camisa, moderna, Simona, urbano, versatil";"Camisa Cultura Celeste de poplin con detalle en espalda";"Descubrí la Camisa Cultura Celeste: poplin liviano, fit holgado y botones en la espalda. Sumá estilo y comodidad a tu look. ¡Conseguí la tuya ahora!";Simona;SI;;;;
camisa-cultura-celeste-n5r3f;;;Talle;M;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;7;SIMO14142;;;;;;;;;;;;;
camisa-cultura-celeste-n5r3f;;;Talle;L;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;25;SIMO14143;;;;;;;;;;;;;
camisa-cultura-bordo-oscuro-ryvyw;"Camisa Cultura Bordo Oscuro";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, NOVEDADES";Talle;S;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;17;SIMO14138;;SI;NO;"<p>Camisa de poplin con detalle en espalda &ndash; moderna, vers&aacute;til y con un giro inesperado ?</p>
<p>? Material: Confeccionada en poplin liviano y fresco, ideal para un uso c&oacute;modo durante todo el d&iacute;a.</p>
<p>? Dise&ntilde;o: Silueta amplia tipo caja cuadrada con mangas ranglan que aportan un look relajado y actual. Se destaca por su original cartera de botones en la espalda, sumando un detalle &uacute;nico.</p>
<p>? Calce: Fit holgado que brinda libertad de movimiento y un estilo descontracturado sin perder elegancia.</p>
<p>? Estilo: Perfecta para looks urbanos o m&aacute;s sofisticados. Combina f&aacute;cilmente con jeans, sastreros o faldas, adapt&aacute;ndose a distintas ocasiones con un toque distintivo.</p>
<p>&nbsp;</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">59 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">58 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">61 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">59 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">63 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">60 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Cami usa talle S, Ale usa talle M.</p>
<p>TODAS LAS MEDIDAS SON APROXIMADAS Y LINEALES. NO SON EL CONTORNO.</p>";"bordo, camisa, Simona, urbano, versatil";"Camisa Cultura Bordo Oscuro de poplin con detalle único";"Descubrí la Camisa Cultura Bordo Oscuro: poplin fresco, fit amplio y botones en la espalda. Sumá estilo a tus looks urbanos. ¡Llevála ahora!";Simona;SI;;;;
camisa-cultura-bordo-oscuro-ryvyw;;;Talle;M;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;32;SIMO14139;;;;;;;;;;;;;
camisa-cultura-bordo-oscuro-ryvyw;;;Talle;L;;;;;56,500.00;48,025.00;0.20;30.00;30.00;1.00;35;SIMO14140;;;;;;;;;;;;;
musculosa-malbec-bordo-1f9ai;"Musculosa Malbec Bordo";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;6;SIMO14004;;SI;NO;"<p data-start=""71"" data-end=""154""><strong data-start=""71"" data-end=""154"">MUSCULOSA DE SEDA CON ESCOTE EN V Y PUNTILLA &ndash; FEMENINA, DELICADA Y ELEGANTE ?</strong></p>
<p data-start=""156"" data-end=""258"">? <strong data-start=""158"" data-end=""171"">Material:</strong> Confeccionada en seda suave y liviana, con ca&iacute;da fluida que aporta frescura y confort.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""262"" data-end=""273"">Dise&ntilde;o:</strong> Musculosa con escote en V adornado con delicada puntilla que realza el dise&ntilde;o. Posee puntilla en los laterales que le da un toque romantico a la prenda.</p>
<p data-start=""422"" data-end=""513"">? <strong data-start=""424"" data-end=""434"">Calce:</strong> C&oacute;modo y favorecedor, se adapta al cuerpo sin ajustar, estilizando la silueta.</p>
<p data-start=""515"" data-end=""651"">? <strong data-start=""517"" data-end=""528"">Estilo:</strong> Ideal para combinar con prendas sastreras o denim. Perfecta tanto para looks sofisticados como para outfits m&aacute;s relajados.</p>
<p>&nbsp;</p>
<p data-start=""653"" data-end=""744""><strong data-start=""653"" data-end=""666"">Cuidados:</strong><br data-start=""666"" data-end=""669"" />&bull; Lavar a mano o en ciclo delicado.<br data-start=""704"" data-end=""707"" />&bull; No retorcer.<br data-start=""721"" data-end=""724"" />&bull; Secar a la sombra.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">45 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">48 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
</tr>
</tbody>
</table>
<p><br />La modelo de la foto usa talle S, Ale usa talle M.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>";"bordo, femenina, musculosa, puntilla";"Musculosa de seda Malbec Bordo con puntilla femenina";"Musculosa de seda con escote en V y puntilla, femenina y elegante. Frescura y confort. ¡Sumá sofisticación y delicadeza a tu look!";Simona;SI;;;;
musculosa-malbec-bordo-1f9ai;;;Talle;M;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;18;SIMO14005;;;;;;;;;;;;;
musculosa-malbec-bordo-1f9ai;;;Talle;L;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;15;SIMO14006;;;;;;;;;;;;;
musculosa-malbec-chocolate-7pzui;"Musculosa Malbec Chocolate";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;6;SIMO14001;;SI;NO;"<p data-start=""71"" data-end=""154""><strong data-start=""71"" data-end=""154"">MUSCULOSA DE SEDA CON ESCOTE EN V Y PUNTILLA &ndash; FEMENINA, DELICADA Y ELEGANTE ?</strong></p>
<p data-start=""156"" data-end=""258"">? <strong data-start=""158"" data-end=""171"">Material:</strong> Confeccionada en seda suave y liviana, con ca&iacute;da fluida que aporta frescura y confort.</p>
<p data-start=""260"" data-end=""420"">? <strong data-start=""262"" data-end=""273"">Dise&ntilde;o:</strong> Musculosa con escote en V adornado con delicada puntilla que realza el dise&ntilde;o. Posee puntilla en los laterales que le da un toque romantico a la prenda.</p>
<p data-start=""422"" data-end=""513"">? <strong data-start=""424"" data-end=""434"">Calce:</strong> C&oacute;modo y favorecedor, se adapta al cuerpo sin ajustar, estilizando la silueta.</p>
<p data-start=""515"" data-end=""651"">? <strong data-start=""517"" data-end=""528"">Estilo:</strong> Ideal para combinar con prendas sastreras o denim. Perfecta tanto para looks sofisticados como para outfits m&aacute;s relajados.</p>
<p>&nbsp;</p>
<p data-start=""653"" data-end=""744""><strong data-start=""653"" data-end=""666"">Cuidados:</strong><br data-start=""666"" data-end=""669"" />&bull; Lavar a mano o en ciclo delicado.<br data-start=""704"" data-end=""707"" />&bull; No retorcer.<br data-start=""721"" data-end=""724"" />&bull; Secar a la sombra.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""90"" /><col width=""93"" /><col width=""122"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">45 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">47 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">48 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">49 CM</td>
</tr>
</tbody>
</table>
<p><br />La modelo de la foto usa talle S, Ale usa talle M.</p>
<p>TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</p>";"chocolate, femenina, musculosa, puntilla";"Musculosa de seda chocolate con puntilla y escote en V";"Musculosa de seda suave, escote en V y puntilla romántica. Elegí elegancia y confort para tu look. ¡Sumala a tu guardarropa ahora!";Simona;SI;;;;
musculosa-malbec-chocolate-7pzui;;;Talle;M;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;14;SIMO14002;;;;;;;;;;;;;
musculosa-malbec-chocolate-7pzui;;;Talle;L;;;;;32,500.00;27,625.00;0.20;2.00;20.00;20.00;12;SIMO14003;;;;;;;;;;;;;
camisa-brisa-bsasy;"Camisa Brisa";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, NOVEDADES";Talle;S;;;;;64,900.00;55,165.00;0.20;2.00;30.00;30.00;111;SIMO13938;;SI;NO;"<p data-start=""0"" data-end=""63"">Camisa cl&aacute;sica de denim &ndash; atemporal, vers&aacute;til y con estilo ?</p>
<p data-start=""65"" data-end=""213"">? <strong data-start=""67"" data-end=""80"">Material:</strong> Confeccionada en denim camisero sin spandex, de excelente calidad, resistente y con estructura que mantiene la forma de la prenda.</p>
<p data-start=""215"" data-end=""321"">? <strong data-start=""217"" data-end=""228"">Dise&ntilde;o:</strong> Camisa cl&aacute;sica con botones nacarados que aportan un detalle delicado y elevan su est&eacute;tica.</p>
<p data-start=""323"" data-end=""427"">? <strong data-start=""325"" data-end=""335"">Calce:</strong> Corte c&oacute;modo que se adapta al cuerpo sin ajustar de m&aacute;s, ideal para usar sola o en capas.</p>
<p data-start=""429"" data-end=""583"">? <strong data-start=""431"" data-end=""442"">Estilo:</strong> Perfecta para looks casuales y urbanos. Combina muy bien con jeans, pantalones sastreros o faldas, logrando outfits modernos y vers&aacute;tiles.</p>
<p data-start=""0"" data-end=""70"">&nbsp;</p>
<p data-start=""585"" data-end=""671"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""585"" data-end=""598"">Cuidados:</strong><br data-start=""598"" data-end=""601"" />&bull; Lavar con agua fr&iacute;a.<br data-start=""623"" data-end=""626"" />&bull; No usar lavandina.<br data-start=""646"" data-end=""649"" />&bull; Secar a la sombra.&nbsp;</p>
<p>MEDIDAS:</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border-collapse: collapse; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border: 1px solid #000000; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">HOMBROS</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">41 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">51 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding-top: 2px; padding-right: 3px; padding-bottom: 2px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">68 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">42 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">53 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding-top: 2px; padding-right: 3px; padding-bottom: 2px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">69 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">43 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">54 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding-top: 2px; padding-right: 3px; padding-bottom: 2px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">70 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE XL</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">44 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">56 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding-top: 2px; padding-right: 3px; padding-bottom: 2px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">71 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>TODAS LAS MEDIDAS SON APROXIMADAS Y LINEALES. NO SON EL CONTORNO.<br />Ale en este modelo usa talle M.</p>";"camisa, denim, jean, urbano, versatil";"Camisa de denim Brisa clásica y versátil para mujer";"Descubrí la Camisa Brisa: denim clásico, botones nacarados y calce cómodo. Ideal para looks urbanos y modernos. ¡Sumala a tu guardarropa!";Simona;SI;;;;
